file,transcript,transcript_clean,dialect,split
audio/test_tangail_0085.wav,"মানে এল্লিগাই ছবিডা আসলে বেশি ভাল্লাগতাছে যে, আপনি যাকে ভালোবাসেন তার পছন্দের জিনিসগুলাও আপনার একসময় ভালোবাসা হইয়া যায়। তার পছন্দের জিনিসগুলার সাথে সাথে। এইডাও একটা আসলে ভালোবাসা প্রকাশের অন্যতম, মানে নিজের মধ্যে রাইখা দেওয়ার অন্যতম একটা ই।","মানে এল্লিগাই ছবিডা আসলে বেশি ভাল্লাগতাছে যে, আপনি যাকে ভালোবাসেন তার পছন্দের জিনিসগুলাও আপনার একসময় ভালোবাসা হইয়া যায়। তার পছন্দের জিনিসগুলার সাথে সাথে। এইডাও একটা আসলে ভালোবাসা প্রকাশের অন্যতম, মানে নিজের মধ্যে রাইখা দেওয়ার অন্যতম একটা ই।",tangail,test
audio/test_tangail_0086.wav,"সো ছবিটা আসলে দেখলে মানে ভাল্লাগবো অনেক। তারপরে আমি যেই মুভিডা শেয়ার করমু, সেইডা হইছে সাভারিয়া। এইডা দুই হাজার সাতের ছবি। এই গানগুলা আমি শুনছিলাম কিন্তু এর এই ছবিডা আমার কহোনোই আর কি দেহা","সো ছবিটা আসলে দেখলে মানে ভাল্লাগবো অনেক। তারপরে আমি যেই মুভিডা শেয়ার করমু, সেইডা হইছে সাভারিয়া। এইডা দুই হাজার সাতের ছবি। এই গানগুলা আমি শুনছিলাম কিন্তু এর এই ছবিডা আমার কহোনোই আর কি দেহা",tangail,test
audio/test_tangail_0087.wav,"পরে ইদানীং আমার কেমনে জানি মনে অইলো যে এই ছবিডা দ্যাহি। এই ছবিডা দ্যাহা অয় নাই। পরে এই ছবিডা মানে ডাউনলোড কইরা দেখতে দ্যাহা শুরু করলাম। দুই হাজার সাত সালের ছবি এইডা অইছে এই দেবদাসের যে ডিরেক্টর আছে, পদ্মাবতের যে ডিরেক্টর আছে, এ","পরে ইদানীং আমার কেমনে জানি মনে অইলো যে এই ছবিডা দ্যাহি। এই ছবিডা দ্যাহা অয় নাই। পরে এই ছবিডা মানে ডাউনলোড কইরা দেখতে দ্যাহা শুরু করলাম। দুই হাজার সাত সালের ছবি এইডা অইছে এই দেবদাসের যে ডিরেক্টর আছে, পদ্মাবতের যে ডিরেক্টর আছে, এ",tangail,test
audio/test_tangail_0088.wav,"বলিউডের অন্যতম এক প্রভাবশালী ডিরেক্টর সঞ্জয় লীলা বানসালি, তার তৈরি। আর রনবীর কাপুর তহন, রনবীর কাপুরের ওইডা প্রথম ছবি। আর ছবিতে সালমান খান, সোনাম কাপুর, রাণী মুখার্জিও আছে। মেইন ক্যারেক্টার আছিলো এই চারজনেই।","বলিউডের অন্যতম এক প্রভাবশালী ডিরেক্টর সঞ্জয় লীলা বানসালি, তার তৈরি। আর রনবীর কাপুর তহন, রনবীর কাপুরের ওইডা প্রথম ছবি। আর ছবিতে সালমান খান, সোনাম কাপুর, রাণী মুখার্জিও আছে। মেইন ক্যারেক্টার আছিলো এই চারজনেই।",tangail,test
audio/test_tangail_0089.wav,"<> মুটামুটি এই চারজন বাদে আর কেউ নেই। আর এই ছবিতে আরেকটা বিষয় অইছে, এই ছবিতে আসলে মানুষ তেমন নাই ই। খুব অল্প মানুষ নিয়ে এই ছবিডা মানে মেক করা অইছে। আপনি পুরা ছবি দেখলেও মানে হাতেগোণা মানে দশজনেরও মনে অয় কম মানুষ নিয়া এই ছবিডা বানানো।","মুটামুটি এই চারজন বাদে আর কেউ নেই। আর এই ছবিতে আরেকটা বিষয় অইছে, এই ছবিতে আসলে মানুষ তেমন নাই ই। খুব অল্প মানুষ নিয়ে এই ছবিডা মানে মেক করা অইছে। আপনি পুরা ছবি দেখলেও মানে হাতেগোণা মানে দশজনেরও মনে অয় কম মানুষ নিয়া এই ছবিডা বানানো।",tangail,test
audio/test_tangail_0090.wav,"এই ছবির শুরুতে দ্যাহা যায় যে, রাণী মুখার্জি থাকে। সে একটা কাল্পনিক শহরে থাকে। সে ওই জাগার এক প্রোস্টিটিউট আর কি কিন্তু ওই শহরে একদিন রনবীর কাপুর আসে। রনবীর কাপুর আহে। ওই সিনেমায় যা অর নাম থাকে রাজ।","এই ছবির শুরুতে দ্যাহা যায় যে, রাণী মুখার্জি থাকে। সে একটা কাল্পনিক শহরে থাকে। সে ওই জাগার এক প্রোস্টিটিউট আর কি কিন্তু ওই শহরে একদিন রনবীর কাপুর আসে। রনবীর কাপুর আহে। ওই সিনেমায় যা অর নাম থাকে রাজ।",tangail,test
audio/test_tangail_0091.wav,"ওই রাজ মানে রনবীর অইলো এমন এক পুলা, যে ওই সবসময় খুব হাশিখুশি থাকে। মানে কহনো দুঃখ পায় নাই। সবাইরে হাসায় গিটার নিয়া ঘুইরা বেরায়। মানুষরে হেল্প করে। আস্তে আস্তে রাণী মুখার্জির ভালো বন্ধু হইয়া যায়।","ওই রাজ মানে রনবীর অইলো এমন এক পুলা, যে ওই সবসময় খুব হাশিখুশি থাকে। মানে কহনো দুঃখ পায় নাই। সবাইরে হাসায় গিটার নিয়া ঘুইরা বেরায়। মানুষরে হেল্প করে। আস্তে আস্তে রাণী মুখার্জির ভালো বন্ধু হইয়া যায়।",tangail,test
audio/test_tangail_0092.wav,"ওই শহরে আর সবার সাথে অর একটা ভালো সম্পর্ক অইয়া যায়। সবার ভালো পুলা হিসাবে চিনে। ওই শহরে একদিন রনবীর কাপুর হাঁটতেছিলো রাইতে, ওইসময় দ্যাহে যে একটা মে আইয়া পড়ছে। সাকিনা মানে সোনাম কাপুর। সে লুকাইয়া লুকাইয়া হাঁটতাছে পরে রনবীর কাপুর মনে করে যে মেয়েডার আসলে বিপদ ইকটু সাহায্য করা","ওই শহরে আর সবার সাথে অর একটা ভালো সম্পর্ক অইয়া যায়। সবার ভালো পুলা হিসাবে চিনে। ওই শহরে একদিন রনবীর কাপুর হাঁটতেছিলো রাইতে, ওইসময় দ্যাহে যে একটা মে আইয়া পড়ছে। সাকিনা মানে সোনাম কাপুর। সে লুকাইয়া লুকাইয়া হাঁটতাছে পরে রনবীর কাপুর মনে করে যে মেয়েডার আসলে বিপদ ইকটু সাহায্য করা",tangail,test
audio/test_tangail_0093.wav,"সাহায্য করতে যায় ও। পরে আস্তে আস্তে কথা-টথা হয়। পরে অদের মদ্যেও বন্ধুত্ব অয়। রনবীর কাপুর আস্তে আস্তে সকিনার প্রেমে পইড়া যায় কিন্তু সকিনা অরে ফ্রেন্ড হিসাবেই ভাবতে থাকে। সকিনা ভালোবাসে অইলো ইমান মানে সালমান খানরে, যে অদের বাসায় আর কি মেহমান হিসাবে ছিলো।","সাহায্য করতে যায় ও। পরে আস্তে আস্তে কথা-টথা হয়। পরে অদের মদ্যেও বন্ধুত্ব অয়। রনবীর কাপুর আস্তে আস্তে সকিনার প্রেমে পইড়া যায় কিন্তু সকিনা অরে ফ্রেন্ড হিসাবেই ভাবতে থাকে। সকিনা ভালোবাসে অইলো ইমান মানে সালমান খানরে, যে অদের বাসায় আর কি মেহমান হিসাবে ছিলো।",tangail,test
audio/test_tangail_0094.wav,কোনো একটা পরে ব্যবসার খাতিরে ও অনেক দূরে যায় গা। পরে কিন্তু সোনাম কাপুর আবার ইমানরে প্রথম দেহাতেই পছন্দ কইরা ফালায়। আর অর জন্য ও সারাজীবন অপেক্ষা করতেও রাজি কিন্তু ইমান তো ব্যবসার কাজে যে যায় অন্য শহরে অর আর কোনো খোঁজ নাই।,কোনো একটা পরে ব্যবসার খাতিরে ও অনেক দূরে যায় গা। পরে কিন্তু সোনাম কাপুর আবার ইমানরে প্রথম দেহাতেই পছন্দ কইরা ফালায়। আর অর জন্য ও সারাজীবন অপেক্ষা করতেও রাজি কিন্তু ইমান তো ব্যবসার কাজে যে যায় অন্য শহরে অর আর কোনো খোঁজ নাই।,tangail,test
audio/test_tangail_0095.wav,অনেক বছর কিন্তু সাহিনা মনে ওই আশা নিয়াই থাকে যে ইমান আসবে। কিন্তু অনেক দিন যায় ইমান তো আসে না। রনবীর কাপুর সকিনার জন্য খোঁজ নিতে যায় ইমানের ওই শহরে কিন্তু কাউ মানে কেউ চিনে না এইরকম।,অনেক বছর কিন্তু সাহিনা মনে ওই আশা নিয়াই থাকে যে ইমান আসবে। কিন্তু অনেক দিন যায় ইমান তো আসে না। রনবীর কাপুর সকিনার জন্য খোঁজ নিতে যায় ইমানের ওই শহরে কিন্তু কাউ মানে কেউ চিনে না এইরকম।,tangail,test
audio/test_tangail_0096.wav,"পরে আইসা আবার সকিনারে বলে যে, ইমানরে পাই নাই। তো এহন কি করবা? তোমার তো আ আমি তোমারে অনেক ভালোবাসি। এইরকম পরে কিন্তু ওই সাকিনা যে","পরে আইসা আবার সকিনারে বলে যে, ইমানরে পাই নাই। তো এহন কি করবা? তোমার তো আ আমি তোমারে অনেক ভালোবাসি। এইরকম পরে কিন্তু ওই সাকিনা যে",tangail,test
audio/test_tangail_0097.wav,এ সকিনা কহন সকিনা ওই রনবীর কাপুররে কহনো আর ফ্রেন্ড হিসাবেই দ্যাহে সবসময়। সকিনা তাও আশা ছাড়ে না। হটাৎ একদিন ইমান আসে। সকিনারে ইমান কথা দিছিলো যে এই ব্রিজের এইখানেই আসবো। ওইখানে একটা ব্রিজ আছে।,এ সকিনা কহন সকিনা ওই রনবীর কাপুররে কহনো আর ফ্রেন্ড হিসাবেই দ্যাহে সবসময়। সকিনা তাও আশা ছাড়ে না। হটাৎ একদিন ইমান আসে। সকিনারে ইমান কথা দিছিলো যে এই ব্রিজের এইখানেই আসবো। ওইখানে একটা ব্রিজ আছে।,tangail,test
audio/test_tangail_0098.wav,সুন্দর একটা ছবিতে দেখলে দেখবেন। ওই ব্রিজে আসে ব্রিজের কাছে আসে তহন আর কি রাত। তহন সকিনারে সকিনারে নিয়া ও আস্তে আস্তে চইলা যায় অন্যদিকে। আর এইদিকে রনবীর কাপুর,সুন্দর একটা ছবিতে দেখলে দেখবেন। ওই ব্রিজে আসে ব্রিজের কাছে আসে তহন আর কি রাত। তহন সকিনারে সকিনারে নিয়া ও আস্তে আস্তে চইলা যায় অন্যদিকে। আর এইদিকে রনবীর কাপুর,tangail,test
audio/test_tangail_0099.wav,"একা পইড়া থাকে। রনবীর কাপুর এইডার লিগা অনেক কষ্ট পায়। যে একসময় সবাইরে হাসাইতো, আইজকা মানে ওই সবচেয়ে বেশি কষ্টে আছে। ছবিটা পুরাডা দেখলে আসলে বুঝা যায় যে, ওয়ান সাইডেড লাভের যে একটা ফিল।","একা পইড়া থাকে। রনবীর কাপুর এইডার লিগা অনেক কষ্ট পায়। যে একসময় সবাইরে হাসাইতো, আইজকা মানে ওই সবচেয়ে বেশি কষ্টে আছে। ছবিটা পুরাডা দেখলে আসলে বুঝা যায় যে, ওয়ান সাইডেড লাভের যে একটা ফিল।",tangail,test
audio/test_tangail_0100.wav,"<> বুঝা যায়। মানে এইডা কি বলমু এইডা আসলে অনেক সুন্দর একটা লাভ, ওয়ান সাইডেড লাভ। তো এই ছবির একবারে লাস্টে দুইডা লাইন। মানে লাস্টের দুইডা লাইন আছে খুব","বুঝা যায়। মানে এইডা কি বলমু এইডা আসলে অনেক সুন্দর একটা লাভ, ওয়ান সাইডেড লাভ। তো এই ছবির একবারে লাস্টে দুইডা লাইন। মানে লাস্টের দুইডা লাইন আছে খুব",tangail,test
